Address,FirstDraw
23XX S KIRKLAND AVE,1.9
23XX S KIRKLAND AVE,1.3
23XX S KIRKLAND AVE,17
23XX S KOLIN AVE,< 1
23XX S LAWNDALE AVE,7.1
23XX S LEAVITT ST,2.6
23XX S LEAVITT ST,5.4
23XX S MARSHALL BLVD,1.7
23XX S MARSHALL BLVD,200
23XX S MARSHALL BLVD,See Follow-Up Sequential Sampling Table for Results
23XX S MARSHALL BLVD,200
23XX S MICHIGAN AVE,< 1
23XX S MICHIGAN AVE,< 1
23XX S MICHIGAN AVE,<0.5
23XX S MILLARD AVE,2.5
23XX S MILLARD AVE,8.2
23XX S MILLARD AVE,2.8
23XX S NORMAL BLVD,<0.5
23XX S OAKLEY AVE,11
23XX S OAKLEY AVE,< 1
23XX S SAINT LOUIS AVE,2.2
23XX S Sawyer Ave,1
23XX S ST LOUIS AVE,1.4
23XX S TRUMBULL AVE,2.1
23XX S WHIPPLE ST,<0.5
23XX W 103RD ST,4.1
23XX W 103RD ST,3
23XX W 103RD ST,3
23XX W 103RD ST,2.8
23XX W 107 ST,4.7
23XX W 107TH PL,2
23XX W 107TH PL,2.7
23XX W 107TH ST,2.2
23XX W 107TH ST,3.8
23XX W 107TH ST,See Follow-Up Sequential Sampling Table for Results
23XX W 108TH PL,4.1
23XX W 108TH PL,2.8
23XX W 109TH ST,12
23XX W 110TH ST,3.9
23XX W 110TH ST,2.2
23XX W 110TH ST,4.1
23XX W 110TH ST,9.1
23XX W 110TH ST,4.1
23XX W 110TH ST,See Follow-Up Sequential Sampling Table for Results
23XX W 110TH ST,See Follow-Up Sequential Sampling Table for Results
23XX W 110TH ST,9.1
23XX W 111TH PL,3.4
23XX W 111TH PL,3.2
23XX W 112TH ST,2.8
23XX W 112TH ST,<1.0
23XX W 113TH PL,2.6
23XX W 113TH PL,9
23XX W 115TH ST,1.5
23XX W 116TH PL,2.2
23XX W 116TH PL,6.9
23XX W 116TH PL,See Follow-Up Sequential Sampling Table for Results
23XX W 116TH PL,6.7
23XX W 18TH PL,2.5
23XX W 19TH ST,1.8
23XX W 19TH ST,2.8
23XX W 19TH ST,2.5
23XX W 19TH ST,2.2
23XX W 21ST PL,3.1
23XX W 21ST PL,4.1
23XX W 22ND PL,4.9
23XX W 24TH PL,1.5
23XX W 25TH ST,2
23XX W 25TH ST,0.7
23XX W 35TH PL,18
23XX W 35TH PL,18
23XX W 35TH PL,See Follow-Up Sequential Sampling Table for Results
23XX W 35TH PL,2
23XX W 35TH ST,1.1
23XX W 47TH PL,<0.5
23XX W 48TH ST,2.8
23XX W 51ST ST,2.6
23XX W 59TH ST,See Follow-Up Sequential Sampling Table for Results
23XX W 59TH ST,3.6
23XX W 71ST ST,3.4
23XX W 71ST ST,3.6
23XX W 71st St,0.7
23XX W 80TH PL,2.6
23XX W 80TH PL,3.9
23XX W 80TH ST,See Follow-Up Sequential Sampling Table for Results
23XX W 80TH ST,See Follow-Up Sequential Sampling Table for Results
23XX W 80TH ST,2.3
23XX W 80TH ST,4.4
23XX W 80TH ST,2.6
23XX W 80TH ST,51
23XX W 80TH ST,19
23XX W 80TH ST,51
23XX W 80TH ST,19
23XX W 81ST PL,1
23XX W 81ST PL,4.2
23XX W 81ST ST,1.9
23XX W 91ST ST,2.2
23XX W 91ST ST,3.8
23XX W 91ST ST,2.5
23XX W 91ST ST,11
23XX W ADDISON ST,1.5
23XX W ADDISON ST,1.6
23XX W ADDISON ST,< 1
23XX W ADDISON ST,1.2
23XX W AINSLIE ST,0.6
23XX W AINSLIE ST,1
23XX W ALTGELD ST,<1.0
23XX W ARGYLE ST,< 1
23XX W ARGYLE ST,2.3
23XX W ARMITAGE,<0.5
23XX W AUGUSTA BLVD,< 1
23XX W AUGUSTA BLVD,< 1
23XX W BELDEN AVE,< 1
23XX W BELDEN AVE,< 1
23XX W BELDEN AVE,< 1
23XX W BELDEN AVE,< 1
23XX W BELDEN AVE,< 1
23XX W BELDEN AVE,< 1
23XX W BELDEN AVE,0.8
23XX W BELDEN AVE,1.8
23XX W BELMONT AVE,< 1
23XX W BELMONT AVE,< 1
23XX W BELMONT AVE,<1.0
23XX W BERWYN AVE,3.9
23XX W BERWYN AVE,< 1
23XX W BERWYN AVE,2.3
23XX W BERWYN AVE,1.7
23XX W BERWYN AVE,1.9
23XX W BERWYN AVE,3.1
23XX W BERWYN AVE,1.2
23XX W BLOOMINGDALE AVE,< 1
23XX W BLOOMINGDALE AVE,< 1
23XX W BLOOMINGDALE AVE,< 1
23XX W BLOOMINGDALE AVE,<0.5
23XX W BLOOMINGDALE AVE,<0.5
23XX W BYRON ST,< 1
23XX W CHARLESTON ST,< 1
23XX W CHASE AVE,< 1
23XX W CHICAGO AVE,< 1
23XX W CHICAGO AVE,< 1
23XX W CHICAGO AVE,0.9
23XX W CORTEZ ST,3.6
23XX W CULLERTON ST,0.8
23XX W CULLERTON ST,8.5
23XX W CULLOM AVE,4.4
23XX W CULLOM AVE,< 1
23XX W CULLOM AVE,2.3
23XX W CULLOM AVE,< 1
23XX W CULLOM AVE,< 1
23XX W CULLOM AVE,1.9
23XX W CULLOM AVE,<0.5
23XX W DICKENS AVE,<1
23XX W DICKENS AVE,2.13
23XX W DICKENS AVE,See Follow-Up Sequential Sampling Table for Results
23XX W DICKENS AVE,2.2
23XX W DICKENS AVE,<0.5
23XX W DICKENS AVE,3.2
23XX W DICKENS AVE,5
23XX W DICKENS BLVD,1.2
23XX W DIVERSEY AVE,1.7
23XX W DIVERSEY AVE,< 1
23XX W EASTWOOD AVE,1.3
23XX W ERIE ST,3.4
23XX W ERIE ST,26
23XX W ESTES AVE,2
23XX W ESTES AVE,3.4
23XX W ESTES AVE,3.1
23XX W ESTES AVE,7.2
23XX W FARRAGUT AVE,2.2
23XX W FARRAGUT AVE,4.4
23XX W FARRAGUT AVE,9
23XX W FARWELL AVE,1.8
23XX W FARWELL AVE,< 1
23XX W FARWELL AVE,< 1
23XX W FARWELL AVE,< 1
23XX W FARWELL AVE,0.6
23XX W FARWELL AVE,<0.5
23XX W FARWELL AVE APT 3S,< 1
23XX W GEORGE ST,< 1
23XX W GIDDINGS ST,<0.5
23XX W GRAND AVE,1.5
23XX W GRAND AVE,<1.0
23XX W GRAND AVE,2
23XX W GREENLEAF AVE,7.1
23XX W GREENLEAF AVE,3.7
23XX W GRENSHAW ST,3.1
23XX W GRENSHAW ST,3.7
23XX W HADDON AVE,1.5
23XX W HARRISON ST,<0.5
23XX W HARRISON ST,<0.5
23XX W HURON ST,< 1
23XX W HURON ST,< 1
23XX W HURON ST,5.2
23XX W HURON ST,<1.0
23XX W IOWA ST,1.8
23XX W IOWA ST,31
23XX W IOWA ST,See Follow-Up Sequential Sampling Table for Results
23XX W JARVIS AVE,4.7
23XX W JARVIS AVE,1.3
23XX W JARVIS AVE,3.3
23XX W LUNT AVE,1.4
23XX W LUNT AVE,< 1
23XX W LUNT AVE,1.5
23XX W LYNDALE ST,7.7
23XX W LYNDALE ST,4.2
23XX W LYNDALE ST,<1.0
23XX W MCLEAN AVE,< 1
23XX W MCLEAN AVE,1.4
23XX W MCLEAN AVE,< 1
23XX W MCLEAN AVE,< 1
23XX W MCLEAN AVE,< 1
23XX W MCLEAN AVE,1.8
23XX W MEDILL AVE,<1.0
23XX W MEDILL AVE,<0.5
23XX W MELROSE ST,12
23XX W MELROSE ST,< 1
23XX W MELROSE ST,0.8
23XX W MELROSE ST,1.4
23XX W MOFFAT ST,3.1
23XX W MOFFAT ST,2.9
23XX W MOFFAT ST,8.6
23XX W MOFFAT ST,1.8
23XX W MOFFAT ST,< 1
23XX W MONROE ST,< 1
23XX W MONROE ST,< 1
23XX W MONROE ST,<0.5
23XX W MONTANA ST,< 1
23XX W MONTANA ST,13
23XX W MONTANA ST,4.6
23XX W MONTROSE AVE,< 1
23XX W NORTH AVE,< 1
23XX W NORTH AVE,< 1
23XX W OHIO ST,3
23XX W OHIO ST,1.8
23XX W PALMER ST,2.8
23XX W PALMER ST,< 1
23XX W POLK ST,< 1
23XX W PRATT BLVD,2.4
23XX W PRATT BLVD,4.2
23XX W RICE ST,< 1
23XX W RICE ST,<1.0
23XX W RICE ST,0.6
23XX W ROSCOE ST,< 1
23XX W ROSCOE ST,< 1
23XX W ROSCOE ST,<1.0
23XX W ROSEMONT AVE,< 1
23XX W SAINT PAUL AVE,< 1
23XX W SAINT PAUL AVE,< 1
23XX W SCHOOL ST,<0.5
23XX W SHAKESPEARE AVE,4.9
23XX W SHAKESPEARE AVE,4.6
23XX W SHAKESPEARE AVE,1.2
23XX W SHAKESPEARE AVE,2.3
23XX W SHAKESPEARE AVE,<0.5
23XX W ST PAUL AVE,< 1
23XX W ST PAUL AVE,< 1
23XX W SUNNYSIDE AVE,< 1
23XX W SUNNYSIDE AVE,<1.0
23XX W SUNNYSIDE AVE,1.1
23XX W SUPERIOR ST,< 1
23XX W SUPERIOR ST,< 1
23XX W SUPERIOR ST,< 1
23XX W SUPERIOR ST,9.2
23XX W SUPERIOR ST,Customer declined further testing
23XX W SUPERIOR ST,1.6
23XX W SUPERIOR ST,0.7
23XX W TAYLOR ST,< 1
23XX W THOMAS ST,See Follow-Up Sequential Sampling Table for Results
23XX W THOMAS ST,6.7
23XX W THOMAS ST,10
23XX W WABANSIA AVE,< 1
23XX W WABANSIA AVE,< 1
23XX W WABANSIA AVE,<0.5
23XX W WABANSIA AVE,5.3
23XX W WALTON ST,2.1
23XX W WALTON ST,1.7
23XX W WALTON ST,1.7
23XX W WALTON ST,3.1
23XX W WAVELAND AVE,3.1
23XX W WAVELAND AVE,<0.5
23XX W WILSON AVE,< 1
23XX W WILSON AVE,1.3
23XX W WINNEMAC AVE,5.7
23XX W WINNEMAC AVE,6.6
23XX W WINNEMAC AVE,5.3
23XX W WINNEMAC AVE,20
23XX W WINNEMAC AVE,See Follow-Up Sequential Sampling Table for Results
23XX W WINNEMAC AVE,<0.5
23XX W WINNEMAC AVE,2.3
23XX W WINNEMAC AVE,92
23XX W WINONA ST 3,1.7
23XX W WOLFRAM ST,< 1
23XX W WOLFRAM ST,< 1
23XX W WOLFRAM ST,< 1
23XX W. CULLOM AVE.,<1.0
23XX WEST 35TH ST,1.9
23XX WEST AUGUSTA BLVD,< 1
24XX E 72ND ST,2.5
24XX E 73RD ST,1.8
24XX E 74TH ST,< 1
24XX E 74TH ST,13
24XX E 74TH ST,13
24XX E 74TH ST,See Follow-Up Sequential Sampling Table for Results
24XX E 89TH ST,4.8
24XX E 91ST ST,1.4
24XX E 91ST ST,2.8
24XX E 93RD ST,2
24XX E 93RD ST,5.8
24XX E 97TH ST,2
24XX E 99TH ST,18
24XX N ALBANY AVE,< 1
24XX N ALBANY AVE,6.1
24XX N ALBANY AVE,1.3
24XX N ALBANY AVE,3.9
24XX N ALBANY AVE,< 1
24XX N ALBANY AVE,1.2
24XX N ALBANY AVE,< 1
24XX N ALBANY AVE,<0.5
24XX N ARTESIAN AVE,3.2
24XX N ARTESIAN AVE,< 1
24XX N ASHLAND AVE,2.1
24XX N ASHLAND AVE,<1.0
24XX N AVERS AVE,6.2
24XX N AVERS AVE,1.6
24XX N AVERS AVE,3.7
24XX N BERNARD ST,6.4
24XX N BERNARD ST,< 1
24XX N BERNARD ST,5.7
24XX N BERNARD ST,6
24XX N BERNARD ST,3.6
24XX N BERNARD ST,2.2
24XX N BERNARD ST,3.7
24XX N BERNARD ST,18
24XX N BERNARD ST,See Follow-Up Sequential Sampling Table for Results
24XX N BERNARD ST,18
24XX N BERNARD ST,<0.5
24XX N BURLING ST,2.7
24XX N BURLING ST,3
24XX N BURLING ST,2.4
24XX N BURLING ST,2.7
24XX N BURLING ST,< 1
24XX N BURLING ST,2.8
24XX N CALIFORNIA AVE,4
24XX N CALIFORNIA AVE,2
24XX N CALIFORNIA AVE,10
24XX N CALIFORNIA AVE,< 1
24XX N CAMPBELL AVE,2.1
24XX N CAMPBELL AVE,< 1
24XX N CENTRAL PARK AVE,5.4
24XX N CENTRAL PARK AVE,2
24XX N CENTRAL PARK AVE,3.9
24XX N CENTRAL PARK AVE,11
24XX N CENTRAL PARK AVE,4.1
24XX N CLARK ST,< 1
24XX N CLARK ST,< 1
24XX N CLARK ST,< 1
24XX N CLARK ST,<0.5
24XX N CLYBOURN AVE,< 1
24XX N CLYBOURN AVE,1.1
24XX N CLYBOURN AVE,4
24XX N CLYBOURN AVE,<1.0
24XX N CLYBOURN AVE,0.5
24XX N CLYBOURN AVE,<0.5
24XX N CLYBOURN AVE,<0.5
24XX N DRAKE AVE,7.2
24XX N DRAKE AVE,6.4
24XX N DRAKE AVE,2.4
24XX N DRAKE AVE,4.7
24XX N DRAKE AVE,4.7
24XX N FAIRFIELD AVE,< 1
24XX N FAIRFIELD AVE,5.1
24XX N FAIRFIELD AVE,1.3
24XX N FAIRFIELD AVE,12
24XX N FAIRFIELD AVE,See Follow-Up Sequential Sampling Table for Results
24XX N FAIRFIELD AVE,47
24XX N FAIRFIELD AVE,Customer declined further testing
24XX N FAIRFIELD AVE,<1.0
24XX N FAIRFIELD AVE,1
24XX N FAIRFIELD AVE,3
24XX N Francisco Ave,5.2
24XX N GENEVA TER,1.4
24XX N GENEVA TER,<1.0
24XX N GENEVA TER,<0.5
24XX N GENEVA TER,<0.5
24XX N GENEVA TER,<0.5
24XX N GREENVIEW AVE,< 1
24XX N HAMLIN AVE,5.5
24XX N HAMLIN AVE,< 1
24XX N HAMLIN AVE,<0.5
24XX N HARDING AVE,< 1
24XX N HARDING AVE,11
24XX N JANSSEN AVE,< 1
24XX N JANSSEN AVE,< 1
24XX N JANSSEN AVE,< 1
24XX N JANSSEN AVE,< 1
24XX N JANSSEN AVE,6.5
24XX N KEDZIE BLVD,< 1
24XX N KEDZIE BLVD,1.4
24XX N KEDZIE BLVD,< 1
24XX N KEDZIE BLVD,< 1
24XX N KEDZIE BLVD,<1.0
24XX N KEDZIE BLVD,<0.5
24XX N KENTON AVE,< 1
24XX N KENTON AVE,1.3
24XX N KILDARE AVE,2.1
24XX N KIMBALL AVE,4.2
24XX N KIMBALL AVE,<1.0
24XX N LAKEVIEW AVE,2.9
24XX N LAKEVIEW AVE,< 1
24XX N LAKEVIEW AVE,< 1
24XX N LAVERGNE AVE,0.6
24XX N LAWNDALE AVE,3
24XX N LAWNDALE AVE,8
24XX N LAWNDALE AVE,10
24XX N LAWNDALE AVE,10
24XX N LAWNDALE AVE,See Follow-Up Sequential Sampling Table for Results
24XX N LAWNDALE AVE,1.3
24XX N LAWNDALE AVE,1.4
24XX N LINCOLN AVE,< 1
24XX N LINDEN PL,3.2
24XX N LINDEN PL,<0.5
24XX N LINDER AVE,2.6
24XX N LONG AVE,5.4
24XX N LOREL AVE,2.9
24XX N LOREL AVE,1.8
24XX N LOREL AVE,2.1
24XX N LOTUS AVE,1.6
24XX N LOWELL AVE,4.4
24XX N MAPLEWOOD AVE,3.2
24XX N MAPLEWOOD AVE,6.7
24XX N MAPLEWOOD AVE,< 1
24XX N MARMORA AVE,1.7
24XX N MARSHFIELD AVE,< 1
24XX N MARSHFIELD AVE,<0.5
24XX N MENARD AVE,1.5
24XX N MILWAUKEE AVE,< 1
24XX N MONITOR AVE,8.8
24XX N MONITOR AVE,8.8
24XX N MONITOR AVE,See Follow-Up Sequential Sampling Table for Results
24XX N MONITOR AVE,6.2
24XX N MONTICELLO AVE,11
24XX N MONTICELLO AVE,0.5
24XX N MOZART ST,2.8
24XX N NEVA AVE,4.5
24XX N NEVA AVE,Customer declined further testing
24XX N NEW ENGLAND AVE,< 1
24XX N NEW ENGLAND AVE,3.9
24XX N NEW ENGLAND AVE,3
24XX N NEW ENGLAND AVE,5.4
24XX N NEWCASTLE AVE,1.2
24XX N OAK PARK AVE,2.7
24XX N ORCHARD ST,3.53
24XX N ORCHARD ST,2.5
24XX N ORCHARD ST,< 1
24XX N ORCHARD ST,4.2
24XX N ORCHARD ST,< 1
24XX N ORCHARD ST,<0.5
24XX N PARKSIDE AVE,1.6
24XX N RACINE AVE,< 1
24XX N RACINE AVE,< 1
24XX N RACINE AVE,<0.5
24XX N RACINE AVE,<0.5
24XX N RACINE AVE,10
24XX N RICHMOND ST,4.3
24XX N RICHMOND ST,3
24XX N RICHMOND ST,3.9
24XX N RICHMOND ST,1.6
24XX N RIDGEWAY AVE,5
24XX N ROCKWELL ST,< 1
24XX N ROCKWELL ST,7.9
24XX N ROCKWELL ST,< 1
24XX N ROCKWELL ST,13
24XX N ROCKWELL ST,16
24XX N ROCKWELL ST,Customer declined further testing
24XX N ROCKWELL ST,<0.5
24XX N RUTHERFORD AVE,4
24XX N SAINT LOUIS AVE,Customer declined further testing
24XX N Saint Louis Ave,<1.0
24XX N SAINT LOUIS AVE,17
24XX N SAINT LOUIS AVE,17
24XX N SAWYER AVE,1.1
24XX N SAWYER AVE,3.5
24XX N SAWYER AVE,1.7
24XX N SAWYER AVE,< 1
24XX N SAWYER AVE,7
24XX N SAWYER AVE,<0.5
24XX N SAWYER AVE,5.7
24XX N SAWYER AVE,3.5
24XX N SAWYER AVE,1
24XX N SAYRE AVE,2.9
24XX N SEMINARY AVE,< 1
24XX N SEMINARY AVE,<1.0
24XX N SEMINARY AVE,39
24XX N SEMINARY AVE,<1.0
24XX N Seminary Ave,1.1
24XX N SHEFFIELD AVE,<1.0
24XX N SOUTHPORT AVE,< 1
24XX N SOUTHPORT AVE,<0.5
24XX N SOUTHPORT AVE,<0.5
24XX N SPAULDING AVE,8
24XX N SPAULDING AVE,3.7
24XX N SPAULDING AVE,1.8
24XX N SPAULDING AVE,<0.5
24XX N SPAULDING AVE,8.4
24XX N SPAULDING AVE,<0.5
24XX N SPRINGFIELD AVE,1.3
24XX N ST LOUIS AVE,3.4
24XX N ST LOUIS AVE,2
24XX N SURREY CT,1.3
24XX N TALMAN AVE,11
24XX N TALMAN AVE,4.7
24XX N TRIPP AVE,3.1
24XX N WASHTENAW AVE,8.4
24XX N WASHTENAW AVE,< 1
24XX N WASHTENAW AVE,See Follow-Up Sequential Sampling Table for Results
24XX N WASHTENAW AVE,<0.5
24XX N WASHTENAW AVE,7.2
24XX N WASHTENAW AVE,7.2
24XX N WESTERN AVE,<0.5
24XX S ALBANY AVE,5.2
24XX S AVERS AVE,6.7
24XX S AVERS AVE,1.1
24XX S AVERS AVE,7.1
24XX S AVERS AVE,3.5
24XX S CENTRAL PARK AVE,1.4
24XX S HAMLIN AVE,3.8
24XX S HOMAN AVE,0.7
24XX S KEDZIE AVE,6.8
24XX S KEDZIE AVE,2.9
24XX S LAWNDALE AVE,< 1
24XX S LAWNDALE AVE,6.6
24XX S LAWNDALE AVE,6.6
24XX S LAWNDALE AVE,See Follow-Up Sequential Sampling Table for Results
24XX S MILLARD AVE,2
24XX S MILLARD AVE,5.6
24XX S NORMAL AVE,< 1
24XX S OAKLEY AVE,See Follow-Up Sequential Sampling Table for Results
24XX S OAKLEY AVE,3
24XX S OAKLEY AVE,3
24XX S OAKLEY AVE,Customer declined further testing
24XX S OAKLEY AVE,2
24XX S OAKLEY AVE,0.8
24XX S RIDGEWAY AVE,6.4
24XX S RIDGEWAY AVE,See Follow-Up Sequential Sampling Table for Results
24XX S RIDGEWAY AVE,29
24XX S RIDGEWAY AVE,See Follow-Up Sequential Sampling Table for Results
24XX S RIDGEWAY AVE,5.4
24XX S SAINT LOUIS AVE,3.9
24XX S SPAULDING AVE,4.1
24XX S SPRINGFIELD AVE,1.9
24XX S SPRINGFIELD AVE,2.8
24XX S TRUMBULL AVE,5.6
24XX S TRUMBULL AVE,Customer declined further testing
24XX S WASHTENAW AVE,2.8
24XX S WESTERN AVE,2.6
24XX S WHIPPLE ST,2.9
24XX W 100TH ST,4.9
24XX W 103RD ST,2
24XX W 103RD ST,3.5
24XX W 107TH ST,2
24XX W 108TH ST,7.3
24XX W 110TH ST,1.9
24XX W 113TH ST,2.4
24XX W 114TH ST,1.9
24XX W 114TH ST,2.4
24XX W 114TH ST,1.4
24XX W 25TH ST,4.9
24XX W 32ND PL,< 1
24XX W 34TH PL,1
24XX W 34TH ST,< 1
24XX W 35TH ST,<1.0
24XX W 45TH PL,5
24XX W 46TH ST,< 1
24XX W 46TH ST,< 1
24XX W 46TH ST,2.6
24XX W 53rd St,4.3
24XX W 54TH ST,2.1
24XX W 83RD ST,2.1
24XX W ADDISON ST,1.9
24XX W ARTHINGTON ST,< 1
24XX W ARTHINGTON ST,<0.5
24XX W ARTHUR AVE,4.3
24XX W AUGUSTA AVE,16
24XX W AUGUSTA AVE,27
24XX W AUGUSTA AVE,See Follow-Up Sequential Sampling Table for Results
24XX W AUGUSTA BLVD,< 1
24XX W AUGUSTA BLVD,16
24XX W AUGUSTA BLVD,27
24XX W BELLE PLAINE AVE,< 1
24XX W BELLE PLAINE AVE,<1.0
24XX W BELMONT AVE,< 1
24XX W BERENICE AVE,< 1
24XX W BERTEAU AVE,1
24XX W BERTEAU AVE,0.8
24XX W BERTEAU AVE,37
24XX W BERTEAU AVE,37
24XX W BERTEAU AVE,See Follow-Up Sequential Sampling Table for Results
24XX W BERWYN AVE,1.1
24XX W BERWYN AVE,0.6
24XX W BRADLEY PL,<0.5
24XX W BRYN MAWR AVE 205,< 1
24XX W BYRON ST,< 1
24XX W BYRON ST,< 1
24XX W BYRON ST,3.1
24XX W BYRON ST,See Follow-Up Sequential Sampling Table for Results
24XX W BYRON ST,3.1
24XX W CARMEN AVE,5.2
24XX W CATALPA AVE,< 1
24XX W CHARLESTON ST,< 1
24XX W CHICAGO AVE,< 1
24XX W CHICAGO AVE,2
24XX W CORTEZ ST,<0.5
24XX W CORTLAND ST,< 1
24XX W CORTLAND ST,< 1
24XX W CORTLAND ST,1
24XX W CORTLAND ST,< 1
24XX W CORTLAND ST,< 1
24XX W CORTLAND ST,1.4
24XX W CORTLAND ST,<1.0
24XX W CORTLAND ST,5.8
24XX W COYLE,See Follow-Up Sequential Sampling Table for Results
24XX W COYLE,4.7
24XX W COYLE AVE,1.7
24XX W COYLE AVE,2.6
24XX W COYLE AVE,2.6
24XX W COYLE AVE,4.7
24XX W COYLE AVE,3.8
24XX W COYLE ST,2.6
24XX W CULLOM AVE,< 1
24XX W CULLOM AVE,2.4
24XX W CULLOM AVE,2
24XX W CUYLER AVE,1.2
24XX W CUYLER AVE,3.1
24XX W DAKIN ST,1
24XX W DAKIN ST,2.6
24XX W DAKIN ST,< 1
24XX W DAKIN ST,<0.5
24XX W EASTWOOD AVE,< 1
24XX W EASTWOOD AVE,1.8
24XX W EASTWOOD AVE,1.3
24XX W EASTWOOD AVE,< 1
24XX W EASTWOOD AVE,1.5
24XX W EASTWOOD AVE,2.8
24XX W EASTWOOD AVE,1.2
24XX W EASTWOOD AVE,2.7
24XX W EASTWOOD AVE,2.3
24XX W ERIE ST,< 1
24XX W ERIE ST,0.9
24XX W ESTES AVE,0.6
24XX W ESTES AVE,<0.5
24XX W FARRAGUT AVE,< 1
24XX W FARRAGUT AVE,< 1
24XX W FARRAGUT AVE,< 1
24XX W FARRAGUT AVE,< 1
24XX W FARWELL AVE,3.4
24XX W FARWELL AVE,4.2
24XX W FARWELL AVE,3.6
24XX W FARWELL AVE,1.6
24XX W FARWELL AVE,3.5
24XX W FARWELL AVE,3.5
24XX W FARWELL AVE,2.4
24XX W FARWELL AVE,3.5
24XX W FILLMORE ST,1.8
24XX W FLETCHER,1.9
24XX W FLETCHER ST,<0.5
24XX W FLOURNOY ST,2.7
24XX W FLOURNOY ST,<1.0
24XX W FOSTER AVE,<0.5
24XX W FOSTER AVE,1.7
24XX W FULLERTON AVE,< 1
24XX W FULLERTON AVE,1.5
24XX W GRACE ST,1.8
24XX W GRACE ST,1.5
24XX W GRACE ST,< 1
24XX W GRANVILLE AVE,4.7
24XX W GREENLEAF AVE,< 1
24XX W GREENLEAF AVE,< 1
24XX W GRENSHAW ST,< 1
24XX W GRENSHAW ST,1.1
24XX W GUNNISON ST,1.2
24XX W GUNNISON ST,< 1
24XX W GUNNISON ST,5
24XX W HADDON AVE,< 1
24XX W HARRISON AVE,1.9
24XX W HARRISON ST,<0.5
24XX W HOMER ST,2
24XX W HOMER ST,< 1
24XX W HOMER ST,< 1
24XX W HOMER ST,230
24XX W HOMER ST,See Follow-Up Sequential Sampling Table for Results
24XX W HOWARD ST,<0.5
24XX W HURON ST,1.9
24XX W HURON ST,1.8
24XX W HURON ST,9
24XX W HUTCHINSON ST,10
24XX W HUTCHINSON ST,< 1
24XX W HUTCHINSON ST,2.5
24XX W HUTCHINSON ST,< 1
24XX W HUTCHINSON ST,< 1
24XX W HUTCHINSON ST,< 1
24XX W HUTCHINSON ST,4.3
24XX W HUTCHINSON ST,3.8
24XX W HUTCHINSON ST,4
24XX W IRVING PARK RD,< 1
24XX W IRVING PARK RD,< 1
24XX W JARVIS AVE,1.9
24XX W JARVIS AVE,1.2
24XX W JARVIS AVE,< 1
24XX W JARVIS AVE,1.1
24XX W LELAND AVE,< 1
24XX W LELAND AVE,< 1
24XX W LELAND AVE,< 1
24XX W LELAND AVE,3.4
24XX W LELAND AVE,3.8
24XX W LELAND AVE,2.2
24XX W LEXINGTON ST,< 1
24XX W LEXINGTON ST,0.7
24XX W LUNT AVE,1.1
24XX W LUNT AVE,2.8
24XX W LUNT AVE,0.7
24XX W MADISON ST,< 1
24XX W MARQUETTE RD,2.1
24XX W MCLEAN AVE,< 1
24XX W MCLEAN AVE,< 1
24XX W MOFFAT ST,1.2
24XX W MOFFAT ST,< 1
24XX W MOFFAT ST,1.8
24XX W MOFFAT ST,1.9
24XX W MOFFAT ST,3.2
24XX W MOFFAT ST,1.1
24XX W MOFFAT ST,2.8
24XX W MONTROSE AVE,2.3
24XX W MONTROSE AVE,< 1
24XX W MONTROSE AVE,<0.5
24XX W MORSE AVE,2.1
24XX W MORSE AVE,3.2
24XX W MORSE AVE,3.4
24XX W MORSE AVE,19
24XX W MORSE AVE,See Follow-Up Sequential Sampling Table for Results
24XX W MORSE AVE,1.6
24XX W OHIO ST,< 1
24XX W OHIO ST,1.6
24XX W OHIO ST,<0.5
24XX W Palmer St,2.8
24XX W PENSACOLA AVE,< 1
24XX W PENSACOLA AVE,1.2
24XX W PENSACOLA AVE,< 1
24XX W PENSACOLA AVE,< 1
24XX W PENSACOLA AVE,< 1
24XX W PENSACOLA AVE,< 1
24XX W PENSACOLA AVE,< 1
24XX W PENSACOLA AVE,2.2
24XX W PENSACOLA AVE,10
24XX W PENSACOLA AVE,8.2
24XX W PENSACOLA AVE,43
24XX W PENSACOLA AVE,See Follow-Up Sequential Sampling Table for Results
24XX W PENSACOLA AVE,43
24XX W PENSACOLA AVE,1.1
24XX W POLK ST,< 1
24XX W POLK ST,20
24XX W POLK ST,See Follow-Up Sequential Sampling Table for Results
24XX W Rice St,4.7
24XX W SHERWIN AVE,1.4
24XX W SUPERIOR ST,8
24XX W SUPERIOR ST,7.4
24XX W SUPERIOR ST,5.7
24XX W SUPERIOR ST,9.4
24XX W SUPERIOR ST,See Follow-Up Sequential Sampling Table for Results
24XX W SUPERIOR ST,9.4
24XX W SUPERIOR ST,16
24XX W TAYLOR ST,8.5
24XX W TAYLOR ST,See Follow-Up Sequential Sampling Table for Results
24XX W TAYLOR ST,8.5
24XX W THOMAS ST,< 1
24XX W THOMAS ST,6.3
24XX W THOMAS ST,< 1
24XX W THOMAS ST,< 1
24XX W THOMAS ST,1.3
24XX W TOUHY AVE,1.1
24XX W VAN BUREN ST,< 1
24XX W VAN BUREN ST,< 1
24XX W WALTON ST,< 1
24XX W WALTON ST,< 1
24XX W WALTON ST,<1.0
24XX W WALTON ST,<0.5
24XX W WALTON ST,<0.5
24XX W WARNER AVE,1.6
24XX W WARNER AVE,1.4
24XX W WILSON AVE,3.2
